production_id,job_order_id,product_id,machine_id,operator_id,step_number,step_machine_type,date,shift,start_time,end_time,setup_time_min,cycle_time_min,queue_time_min,total_time_min,quantity_in,quantity_good,first_pass_yield,machine_cost,labor_cost
PRD-RUN-008388,JOB-02093,PRD-007,MCH-012,OPR-015,4,Surface Grinder,2024-05-08,Afternoon (2PM-10PM),2024-05-08 19:44,2024-05-08 22:47,7.7,35.0,95.2,277.9,5,4,0.876,197.92,106.58
PRD-RUN-008389,JOB-02093,PRD-007,MCH-017,OPR-008,5,Inspection Station,2024-05-08,Night (10PM-6AM),2024-05-08 23:40,2024-05-09 01:00,11.1,13.6,26.1,105.2,5,4,0.942,72.51,46.14
PRD-RUN-008390,JOB-02094,PRD-002,MCH-007,OPR-012,1,CNC Lathe,2024-05-13,Night (10PM-6AM),2024-05-13 04:46,2024-05-13 07:52,11.0,34.9,6.9,192.4,5,4,0.876,231.88,108.21
PRD-RUN-008391,JOB-02094,PRD-002,MCH-011,OPR-014,2,Surface Grinder,2024-05-13,Morning (6AM-2PM),2024-05-13 09:24,2024-05-13 12:08,10.6,30.7,46.8,210.9,5,4,0.876,177.78,95.72
PRD-RUN-008392,JOB-02094,PRD-002,MCH-016,OPR-007,3,Assembly Station,2024-05-13,Morning (6AM-2PM),2024-05-13 13:18,2024-05-13 19:21,14.9,69.7,26.2,389.6,5,4,0.921,242.27,211.98
PRD-RUN-008393,JOB-02094,PRD-002,MCH-017,OPR-011,4,Inspection Station,2024-05-13,Afternoon (2PM-10PM),2024-05-13 20:33,2024-05-13 22:22,9.3,19.8,27.1,135.4,5,4,0.876,99.27,63.17
PRD-RUN-008394,JOB-02095,PRD-001,MCH-002,OPR-005,1,CNC Mill,2025-02-12,Night (10PM-6AM),2025-02-12 02:46,2025-02-12 21:21,5.1,55.5,12.3,1127.4,20,18,0.954,1579.72,650.47
PRD-RUN-008395,JOB-02095,PRD-001,MCH-010,OPR-013,2,Drill Press,2025-02-12,Night (10PM-6AM),2025-02-12 22:38,2025-02-13 06:44,11.8,23.7,32.1,517.9,20,17,0.876,364.35,283.38
PRD-RUN-008396,JOB-02095,PRD-001,MCH-012,OPR-001,3,Surface Grinder,2025-02-13,Morning (6AM-2PM),2025-02-13 08:34,2025-02-13 20:26,10.5,35.1,54.5,767.0,20,17,0.876,771.88,415.62
PRD-RUN-008397,JOB-02095,PRD-001,MCH-018,OPR-013,4,Inspection Station,2025-02-13,Afternoon (2PM-10PM),2025-02-13 20:44,2025-02-14 01:49,7.2,14.9,5.2,310.4,20,17,0.907,279.77,178.03
PRD-RUN-008398,JOB-02096,PRD-001,MCH-004,OPR-011,1,CNC Mill,2025-08-29,Night (10PM-6AM),2025-08-29 02:23,2025-08-29 07:14,15.0,55.2,5.5,296.5,5,4,0.876,412.25,169.75
PRD-RUN-008399,JOB-02096,PRD-001,MCH-009,OPR-005,2,Drill Press,2025-08-29,Morning (6AM-2PM),2025-08-29 09:12,2025-08-29 11:12,9.9,21.9,62.5,181.9,5,4,0.962,89.55,69.65
PRD-RUN-008400,JOB-02096,PRD-001,MCH-011,OPR-012,3,Surface Grinder,2025-08-29,Afternoon (2PM-10PM),2025-08-29 14:01,2025-08-29 16:50,15.6,30.6,92.7,261.3,5,4,0.876,182.65,98.35
PRD-RUN-008401,JOB-02096,PRD-001,MCH-017,OPR-006,4,Inspection Station,2025-08-29,Afternoon (2PM-10PM),2025-08-29 17:10,2025-08-29 19:00,10.1,19.9,7.0,116.6,5,4,0.876,100.47,63.93
PRD-RUN-008402,JOB-02097,PRD-008,MCH-002,OPR-001,1,CNC Mill,2024-06-26,Night (10PM-6AM),2024-06-26 04:10,2024-06-26 21:10,8.3,50.6,0.9,1021.2,20,17,0.876,1445.42,595.17
PRD-RUN-008403,JOB-02097,PRD-008,MCH-008,OPR-007,2,Drill Press,2024-06-26,Afternoon (2PM-10PM),2024-06-26 21:45,2024-06-27 05:48,8.6,23.7,3.4,486.0,20,18,0.935,361.95,281.52
PRD-RUN-008404,JOB-02097,PRD-008,MCH-014,OPR-008,3,Assembly Station,2024-06-27,Morning (6AM-2PM),2024-06-27 07:25,2024-06-28 05:52,3.0,67.2,54.2,1401.2,20,19,0.98,898.0,785.75
PRD-RUN-008405,JOB-02097,PRD-008,MCH-018,OPR-007,4,Inspection Station,2024-06-28,Morning (6AM-2PM),2024-06-28 06:42,2024-06-28 11:53,14.4,14.8,20.8,331.2,20,17,0.92,284.53,181.07
PRD-RUN-008406,JOB-02098,PRD-001,MCH-001,OPR-014,1,CNC Mill,2024-01-10,Night (10PM-6AM),2024-01-10 04:58,2024-01-10 08:49,8.8,44.4,5.6,236.4,5,4,0.876,326.97,134.63
PRD-RUN-008407,JOB-02098,PRD-001,MCH-010,OPR-011,2,Drill Press,2024-01-10,Morning (6AM-2PM),2024-01-10 09:09,2024-01-10 11:32,9.8,26.5,3.4,145.7,5,4,0.876,106.73,83.01
PRD-RUN-008408,JOB-02098,PRD-001,MCH-012,OPR-010,3,Surface Grinder,2024-01-10,Morning (6AM-2PM),2024-01-10 13:02,2024-01-10 16:16,9.4,36.8,40.5,233.9,5,4,0.876,209.52,112.82
PRD-RUN-008409,JOB-02098,PRD-001,MCH-018,OPR-016,4,Inspection Station,2024-01-10,Afternoon (2PM-10PM),2024-01-10 17:42,2024-01-10 19:18,9.5,17.3,40.1,136.1,5,4,0.876,88.0,56.0
PRD-RUN-008410,JOB-02099,PRD-006,MCH-006,OPR-016,1,CNC Lathe,2024-02-29,Morning (6AM-2PM),2024-02-29 06:47,2024-02-29 09:45,10.0,33.6,29.2,207.2,5,4,0.876,222.5,103.83
PRD-RUN-008411,JOB-02099,PRD-006,MCH-010,OPR-001,2,Drill Press,2024-02-29,Morning (6AM-2PM),2024-02-29 10:11,2024-02-29 12:18,9.2,23.6,5.3,132.5,5,4,0.876,95.4,74.2
PRD-RUN-008412,JOB-02099,PRD-006,MCH-012,OPR-009,3,Surface Grinder,2024-02-29,Morning (6AM-2PM),2024-02-29 12:44,2024-02-29 15:55,10.4,36.2,7.5,198.9,5,4,0.876,207.35,111.65
PRD-RUN-008413,JOB-02099,PRD-006,MCH-018,OPR-008,4,Inspection Station,2024-02-29,Afternoon (2PM-10PM),2024-02-29 16:11,2024-02-29 17:37,8.4,15.4,4.4,89.8,5,4,0.946,78.28,49.82
PRD-RUN-008414,JOB-02100,PRD-003,MCH-004,OPR-009,1,CNC Mill,2024-11-18,Night (10PM-6AM),2024-11-18 03:34,2024-11-18 13:18,12.9,57.1,19.2,603.1,10,8,0.876,827.19,340.61
PRD-RUN-008415,JOB-02100,PRD-003,MCH-010,OPR-009,2,Drill Press,2024-11-18,Afternoon (2PM-10PM),2024-11-18 14:24,2024-11-18 18:31,10.1,23.7,26.6,273.7,10,8,0.876,185.32,144.14
PRD-RUN-008416,JOB-02100,PRD-003,MCH-007,OPR-011,3,CNC Lathe,2024-11-18,Afternoon (2PM-10PM),2024-11-18 19:11,2024-11-19 01:06,14.4,34.1,18.8,374.2,10,8,0.876,444.25,207.32
PRD-RUN-008417,JOB-02100,PRD-003,MCH-018,OPR-011,4,Inspection Station,2024-11-19,Night (10PM-6AM),2024-11-19 01:18,2024-11-19 05:01,10.9,21.2,3.9,226.8,10,8,0.876,204.33,130.03
PRD-RUN-008418,JOB-02101,PRD-002,MCH-005,OPR-003,1,CNC Lathe,2024-07-09,Night (10PM-6AM),2024-07-09 02:21,2024-07-09 05:19,11.5,33.3,4.1,182.1,5,4,1.0,222.5,103.83
PRD-RUN-008419,JOB-02101,PRD-002,MCH-011,OPR-012,2,Surface Grinder,2024-07-09,Morning (6AM-2PM),2024-07-09 06:39,2024-07-09 08:49,12.3,23.5,39.6,169.4,5,4,0.88,140.62,75.72
PRD-RUN-008420,JOB-02101,PRD-002,MCH-014,OPR-003,3,Assembly Station,2024-07-09,Morning (6AM-2PM),2024-07-09 09:16,2024-07-09 13:57,5.9,55.0,6.1,287.0,5,4,0.948,187.27,163.86
PRD-RUN-008421,JOB-02101,PRD-002,MCH-018,OPR-011,4,Inspection Station,2024-07-09,Afternoon (2PM-10PM),2024-07-09 14:18,2024-07-09 16:11,12.9,19.9,7.3,119.7,5,4,0.876,103.03,65.57
PRD-RUN-008422,JOB-02102,PRD-001,MCH-003,OPR-011,1,CNC Mill,2025-06-26,Night (10PM-6AM),2025-06-26 03:49,2025-06-26 09:27,9.6,65.6,45.5,383.1,5,4,0.876,478.27,196.93
PRD-RUN-008423,JOB-02102,PRD-001,MCH-010,OPR-006,2,Drill Press,2025-06-26,Morning (6AM-2PM),2025-06-26 09:48,2025-06-26 11:55,3.7,24.8,4.4,132.1,5,4,0.876,95.78,74.49
PRD-RUN-008424,JOB-02102,PRD-001,MCH-012,OPR-009,3,Surface Grinder,2025-06-26,Morning (6AM-2PM),2025-06-26 13:18,2025-06-26 16:20,5.8,35.4,34.4,217.2,5,4,0.876,198.03,106.63
PRD-RUN-008425,JOB-02102,PRD-001,MCH-018,OPR-009,4,Inspection Station,2025-06-26,Afternoon (2PM-10PM),2025-06-26 16:49,2025-06-26 18:18,8.4,16.1,7.0,95.9,5,4,0.876,81.49,51.86
PRD-RUN-008426,JOB-02103,PRD-006,MCH-005,OPR-003,1,CNC Lathe,2025-04-29,Night (10PM-6AM),2025-04-29 01:57,2025-04-29 07:44,9.5,33.8,0.8,348.3,10,9,0.988,434.38,202.71
PRD-RUN-008427,JOB-02103,PRD-006,MCH-010,OPR-010,2,Drill Press,2025-04-29,Morning (6AM-2PM),2025-04-29 08:20,2025-04-29 11:58,7.2,21.1,9.2,227.4,10,8,0.892,163.65,127.28
PRD-RUN-008428,JOB-02103,PRD-006,MCH-012,OPR-006,3,Surface Grinder,2025-04-29,Morning (6AM-2PM),2025-04-29 13:51,2025-04-29 19:07,5.6,31.1,62.5,379.1,10,8,0.876,342.98,184.68
PRD-RUN-008429,JOB-02103,PRD-006,MCH-018,OPR-015,4,Inspection Station,2025-04-29,Afternoon (2PM-10PM),2025-04-29 20:25,2025-04-30 00:06,9.7,21.1,32.1,252.8,10,8,0.876,202.31,128.74
PRD-RUN-008430,JOB-02104,PRD-002,MCH-006,OPR-004,1,CNC Lathe,2025-11-21,Night (10PM-6AM),2025-11-21 02:22,2025-11-21 03:38,6.7,34.7,21.3,97.4,2,1,0.964,95.13,44.39
PRD-RUN-008431,JOB-02104,PRD-002,MCH-011,OPR-016,2,Surface Grinder,2025-11-21,Morning (6AM-2PM),2025-11-21 09:18,2025-11-21 10:28,7.7,30.8,189.1,258.4,2,1,0.876,75.08,40.43
PRD-RUN-008432,JOB-02104,PRD-002,MCH-016,OPR-009,3,Assembly Station,2025-11-21,Morning (6AM-2PM),2025-11-21 11:24,2025-11-21 13:03,6.7,46.1,18.0,116.9,2,1,0.876,65.93,57.69
PRD-RUN-008433,JOB-02104,PRD-002,MCH-018,OPR-008,4,Inspection Station,2025-11-21,Morning (6AM-2PM),2025-11-21 13:19,2025-11-21 13:54,5.2,15.3,4.7,40.5,2,1,0.997,32.82,20.88
PRD-RUN-008434,JOB-02105,PRD-005,MCH-003,OPR-014,1,CNC Mill,2025-07-17,Morning (6AM-2PM),2025-07-17 08:04,2025-07-17 12:44,8.5,54.4,6.5,287.0,5,4,0.876,397.38,163.62
PRD-RUN-008435,JOB-02105,PRD-005,MCH-009,OPR-011,2,Drill Press,2025-07-17,Afternoon (2PM-10PM),2025-07-17 14:31,2025-07-17 16:45,7.2,25.5,59.8,194.5,5,4,0.876,101.02,78.57
PRD-RUN-008436,JOB-02105,PRD-005,MCH-013,OPR-012,3,Assembly Station,2025-07-17,Afternoon (2PM-10PM),2025-07-17 18:29,2025-07-18 01:06,12.9,76.8,44.6,441.5,5,4,0.901,264.6,231.52
PRD-RUN-008437,JOB-02105,PRD-005,MCH-018,OPR-010,4,Inspection Station,2025-07-18,Night (10PM-6AM),2025-07-18 01:47,2025-07-18 03:27,7.7,18.5,13.0,113.2,5,4,0.876,91.85,58.45
PRD-RUN-008438,JOB-02106,PRD-005,MCH-001,OPR-013,1,CNC Mill,2024-02-20,Night (10PM-6AM),2024-02-20 04:43,2024-02-20 13:30,10.0,51.7,19.3,546.3,10,8,0.912,746.58,307.42
PRD-RUN-008439,JOB-02106,PRD-005,MCH-009,OPR-014,2,Drill Press,2024-02-20,Morning (6AM-2PM),2024-02-20 13:44,2024-02-20 17:37,12.5,22.1,4.6,238.1,10,9,0.928,175.12,136.21
PRD-RUN-008440,JOB-02106,PRD-005,MCH-014,OPR-001,3,Assembly Station,2024-02-20,Afternoon (2PM-10PM),2024-02-20 19:09,2024-02-21 08:01,4.7,76.7,43.4,815.1,10,8,0.876,514.47,450.16
PRD-RUN-008441,JOB-02106,PRD-005,MCH-017,OPR-007,4,Inspection Station,2024-02-21,Morning (6AM-2PM),2024-02-21 10:00,2024-02-21 12:42,8.1,15.4,59.2,221.3,10,8,0.914,148.59,94.56
PRD-RUN-008442,JOB-02107,PRD-008,MCH-003,OPR-006,1,CNC Mill,2024-01-09,Morning (6AM-2PM),2024-01-09 08:42,2024-01-09 14:05,7.8,63.1,43.9,367.2,5,4,0.876,458.01,188.59
PRD-RUN-008443,JOB-02107,PRD-008,MCH-008,OPR-004,2,Drill Press,2024-01-09,Afternoon (2PM-10PM),2024-01-09 14:35,2024-01-09 16:44,9.6,23.8,13.4,142.0,5,4,0.909,96.45,75.02
PRD-RUN-008444,JOB-02107,PRD-008,MCH-016,OPR-007,3,Assembly Station,2024-01-09,Afternoon (2PM-10PM),2024-01-09 18:00,2024-01-10 00:22,12.9,73.8,36.9,418.8,5,4,0.928,254.6,222.77
PRD-RUN-008445,JOB-02107,PRD-008,MCH-017,OPR-003,4,Inspection Station,2024-01-10,Night (10PM-6AM),2024-01-10 01:36,2024-01-10 03:03,6.2,16.1,40.9,127.6,5,4,0.967,79.48,50.58
PRD-RUN-008446,JOB-02108,PRD-006,MCH-007,OPR-011,1,CNC Lathe,2024-05-31,Morning (6AM-2PM),2024-05-31 06:30,2024-05-31 23:17,9.7,49.9,3.6,1011.3,20,17,0.876,1259.63,587.83
PRD-RUN-008447,JOB-02108,PRD-006,MCH-010,OPR-016,2,Drill Press,2024-05-31,Night (10PM-6AM),2024-05-31 23:56,2024-06-01 08:06,9.5,24.0,10.6,500.1,20,17,0.876,367.12,285.54
PRD-RUN-008448,JOB-02108,PRD-006,MCH-011,OPR-006,3,Surface Grinder,2024-06-01,Morning (6AM-2PM),2024-06-01 08:43,2024-06-01 21:58,5.5,39.5,12.9,808.4,20,17,0.876,861.79,464.04
PRD-RUN-008449,JOB-02108,PRD-006,MCH-018,OPR-005,4,Inspection Station,2024-06-01,Night (10PM-6AM),2024-06-01 22:44,2024-06-02 04:41,11.3,17.3,14.4,371.7,20,18,0.928,327.52,208.43
PRD-RUN-008450,JOB-02109,PRD-006,MCH-005,OPR-009,1,CNC Lathe,2024-09-23,Night (10PM-6AM),2024-09-23 05:42,2024-09-23 09:32,11.5,43.7,31.0,261.0,5,4,0.876,287.5,134.17
PRD-RUN-008451,JOB-02109,PRD-006,MCH-010,OPR-007,2,Drill Press,2024-09-23,Morning (6AM-2PM),2024-09-23 09:52,2024-09-23 11:49,9.1,21.7,4.7,122.3,5,4,0.966,88.2,68.6
PRD-RUN-008452,JOB-02109,PRD-006,MCH-012,OPR-006,3,Surface Grinder,2024-09-23,Morning (6AM-2PM),2024-09-23 13:10,2024-09-23 16:53,7.7,42.9,31.1,253.3,5,4,0.876,240.72,129.62
PRD-RUN-008453,JOB-02109,PRD-006,MCH-018,OPR-013,4,Inspection Station,2024-09-23,Afternoon (2PM-10PM),2024-09-23 17:57,2024-09-23 19:21,11.0,14.6,21.9,105.9,5,4,0.928,77.0,49.0
PRD-RUN-008454,JOB-02110,PRD-006,MCH-006,OPR-002,1,CNC Lathe,2025-09-09,Night (10PM-6AM),2025-09-09 04:15,2025-09-10 12:36,11.3,38.6,17.8,1959.1,50,42,0.876,2426.62,1132.42
PRD-RUN-008455,JOB-02110,PRD-006,MCH-010,OPR-009,2,Drill Press,2025-09-10,Afternoon (2PM-10PM),2025-09-10 14:54,2025-09-11 08:47,12.6,21.2,68.6,1141.2,50,42,0.876,804.45,625.68
PRD-RUN-008456,JOB-02110,PRD-006,MCH-012,OPR-002,3,Surface Grinder,2025-09-11,Morning (6AM-2PM),2025-09-11 09:39,2025-09-12 17:12,8.2,37.7,20.6,1913.8,50,42,0.876,2050.97,1104.37
PRD-RUN-008457,JOB-02110,PRD-006,MCH-017,OPR-002,4,Inspection Station,2025-09-12,Afternoon (2PM-10PM),2025-09-12 17:26,2025-09-13 08:08,11.2,17.4,2.3,883.5,50,42,0.876,807.77,514.03
PRD-RUN-008458,JOB-02111,PRD-004,MCH-006,OPR-001,1,CNC Lathe,2024-08-07,Morning (6AM-2PM),2024-08-07 06:43,2024-08-08 00:26,9.2,52.7,10.6,1073.8,20,17,0.876,1329.0,620.2
PRD-RUN-008459,JOB-02111,PRD-004,MCH-011,OPR-007,2,Surface Grinder,2024-08-08,Night (10PM-6AM),2024-08-08 04:24,2024-08-08 17:03,11.5,37.4,133.7,893.2,20,18,0.947,822.79,443.04
PRD-RUN-008460,JOB-02111,PRD-004,MCH-018,OPR-001,3,Inspection Station,2024-08-08,Afternoon (2PM-10PM),2024-08-08 17:31,2024-08-08 23:49,9.6,18.4,10.9,388.5,20,17,0.876,346.13,220.27
PRD-RUN-008461,JOB-02112,PRD-002,MCH-005,OPR-011,1,CNC Lathe,2024-01-10,Morning (6AM-2PM),2024-01-10 06:39,2024-01-11 18:35,11.2,42.9,0.8,2157.0,50,42,0.876,2695.25,1257.78
PRD-RUN-008462,JOB-02112,PRD-002,MCH-011,OPR-015,2,Surface Grinder,2024-01-11,Afternoon (2PM-10PM),2024-01-11 18:56,2024-01-13 05:53,7.3,41.8,1.0,2098.3,50,42,0.876,2272.08,1223.43
PRD-RUN-008463,JOB-02112,PRD-002,MCH-014,OPR-012,3,Assembly Station,2024-01-13,Morning (6AM-2PM),2024-01-13 06:28,2024-01-15 14:55,6.9,67.6,8.4,3395.3,50,44,0.913,2257.93,1975.69
PRD-RUN-008464,JOB-02112,PRD-002,MCH-018,OPR-013,4,Inspection Station,2024-01-15,Afternoon (2PM-10PM),2024-01-15 15:36,2024-01-16 03:40,9.0,14.3,9.5,733.5,50,46,0.966,663.67,422.33
PRD-RUN-008465,JOB-02113,PRD-005,MCH-004,OPR-004,1,CNC Mill,2025-07-18,Night (10PM-6AM),2025-07-18 05:44,2025-07-18 23:48,12.0,53.6,37.5,1121.5,20,18,0.935,1535.67,632.33
PRD-RUN-008466,JOB-02113,PRD-005,MCH-009,OPR-011,2,Drill Press,2025-07-19,Night (10PM-6AM),2025-07-19 00:12,2025-07-19 08:24,9.3,24.1,9.2,500.5,20,17,0.876,368.48,286.59
PRD-RUN-008467,JOB-02113,PRD-005,MCH-015,OPR-009,3,Assembly Station,2025-07-19,Morning (6AM-2PM),2025-07-19 10:43,2025-07-20 11:48,9.0,74.8,66.3,1571.3,20,17,0.876,1003.33,877.92
PRD-RUN-008468,JOB-02113,PRD-005,MCH-018,OPR-001,4,Inspection Station,2025-07-20,Morning (6AM-2PM),2025-07-20 12:00,2025-07-20 18:32,11.4,19.0,2.5,393.9,20,17,0.876,358.78,228.32
PRD-RUN-008469,JOB-02114,PRD-005,MCH-003,OPR-008,1,CNC Mill,2024-09-17,Night (10PM-6AM),2024-09-17 05:39,2024-09-17 07:27,11.3,48.8,7.0,115.9,2,1,0.994,154.28,63.52
PRD-RUN-008470,JOB-02114,PRD-005,MCH-010,OPR-005,2,Drill Press,2024-09-17,Morning (6AM-2PM),2024-09-17 07:56,2024-09-17 08:44,8.3,19.9,11.8,59.9,2,1,0.928,36.07,28.06
PRD-RUN-008471,JOB-02114,PRD-005,MCH-016,OPR-002,3,Assembly Station,2024-09-17,Morning (6AM-2PM),2024-09-17 09:21,2024-09-17 11:41,5.2,67.1,13.1,152.5,2,1,0.876,92.93,81.32
PRD-RUN-008472,JOB-02114,PRD-005,MCH-018,OPR-016,4,Inspection Station,2024-09-17,Morning (6AM-2PM),2024-09-17 11:59,2024-09-17 12:45,11.0,17.2,1.7,47.1,2,1,0.876,41.62,26.48
PRD-RUN-008473,JOB-02115,PRD-002,MCH-006,OPR-013,1,CNC Lathe,2025-09-19,Morning (6AM-2PM),2025-09-19 09:03,2025-09-19 14:16,10.1,30.3,41.8,354.9,10,8,0.909,391.38,182.64
PRD-RUN-008474,JOB-02115,PRD-002,MCH-011,OPR-016,2,Surface Grinder,2025-09-19,Afternoon (2PM-10PM),2025-09-19 15:02,2025-09-19 20:05,11.4,29.2,15.0,318.4,10,8,0.876,328.68,176.98
PRD-RUN-008475,JOB-02115,PRD-002,MCH-014,OPR-002,3,Assembly Station,2025-09-19,Afternoon (2PM-10PM),2025-09-19 20:17,2025-09-20 07:37,11.5,66.8,1.3,680.8,10,8,0.876,453.0,396.38
PRD-RUN-008476,JOB-02115,PRD-002,MCH-018,OPR-007,4,Inspection Station,2025-09-20,Morning (6AM-2PM),2025-09-20 08:37,2025-09-20 11:30,13.3,16.0,18.5,191.8,10,8,0.915,158.86,101.09
PRD-RUN-008477,JOB-02116,PRD-003,MCH-004,OPR-010,1,CNC Mill,2025-09-12,Night (10PM-6AM),2025-09-12 03:55,2025-09-12 05:57,12.0,55.1,12.4,134.6,2,1,0.876,173.12,71.28
PRD-RUN-008478,JOB-02116,PRD-003,MCH-010,OPR-003,2,Drill Press,2025-09-12,Morning (6AM-2PM),2025-09-12 06:21,2025-09-12 07:02,6.6,17.2,4.4,45.4,2,1,1.0,30.75,23.92
PRD-RUN-008479,JOB-02116,PRD-003,MCH-005,OPR-005,3,CNC Lathe,2025-09-12,Morning (6AM-2PM),2025-09-12 07:23,2025-09-12 09:07,10.1,47.2,8.6,113.1,2,1,0.965,130.62,60.96
PRD-RUN-008480,JOB-02116,PRD-003,MCH-018,OPR-014,4,Inspection Station,2025-09-12,Morning (6AM-2PM),2025-09-12 09:43,2025-09-12 10:29,11.2,17.3,4.4,50.2,2,1,0.901,41.98,26.72
PRD-RUN-008481,JOB-02117,PRD-006,MCH-006,OPR-005,1,CNC Lathe,2024-10-10,Morning (6AM-2PM),2024-10-10 08:00,2024-10-10 20:46,7.5,37.9,7.0,772.5,20,18,0.93,956.88,446.54
PRD-RUN-008482,JOB-02117,PRD-006,MCH-010,OPR-012,2,Drill Press,2024-10-10,Afternoon (2PM-10PM),2024-10-10 21:32,2024-10-11 04:28,9.8,20.3,11.4,427.2,20,17,0.876,311.85,242.55
PRD-RUN-008483,JOB-02117,PRD-006,MCH-011,OPR-006,3,Surface Grinder,2024-10-11,Night (10PM-6AM),2024-10-11 05:07,2024-10-11 16:24,11.4,33.3,15.9,693.3,20,17,0.876,733.85,395.15
PRD-RUN-008484,JOB-02117,PRD-006,MCH-017,OPR-012,4,Inspection Station,2024-10-11,Afternoon (2PM-10PM),2024-10-11 16:34,2024-10-11 22:19,9.3,16.8,2.2,347.5,20,17,0.876,316.52,201.42
PRD-RUN-008485,JOB-02118,PRD-004,MCH-006,OPR-007,1,CNC Lathe,2024-07-09,Morning (6AM-2PM),2024-07-09 07:58,2024-07-09 13:23,7.7,31.7,7.2,331.9,10,9,1.0,405.87,189.41
PRD-RUN-008486,JOB-02118,PRD-004,MCH-011,OPR-001,2,Surface Grinder,2024-07-09,Afternoon (2PM-10PM),2024-07-09 15:49,2024-07-09 20:39,12.1,27.8,74.8,364.9,10,8,0.876,314.27,169.22
PRD-RUN-008487,JOB-02118,PRD-004,MCH-018,OPR-015,3,Inspection Station,2024-07-09,Afternoon (2PM-10PM),2024-07-09 21:05,2024-07-10 00:35,13.3,19.7,7.6,217.9,10,8,0.876,192.78,122.68
PRD-RUN-008488,JOB-02119,PRD-007,MCH-003,OPR-011,1,CNC Mill,2024-02-14,Night (10PM-6AM),2024-02-14 02:27,2024-02-14 07:00,7.8,53.0,12.7,285.5,5,4,0.876,386.47,159.13
PRD-RUN-008489,JOB-02119,PRD-007,MCH-010,OPR-005,2,Drill Press,2024-02-14,Morning (6AM-2PM),2024-02-14 07:20,2024-02-14 09:19,10.1,21.7,7.4,126.0,5,4,0.945,88.95,69.18
PRD-RUN-008490,JOB-02119,PRD-007,MCH-008,OPR-006,3,Drill Press,2024-02-14,Morning (6AM-2PM),2024-02-14 09:50,2024-02-14 12:21,12.1,27.7,10.6,161.2,5,4,0.876,112.95,87.85
PRD-RUN-008491,JOB-02119,PRD-007,MCH-012,OPR-006,4,Surface Grinder,2024-02-14,Morning (6AM-2PM),2024-02-14 13:53,2024-02-14 16:43,13.8,31.2,44.9,214.7,5,4,0.876,183.95,99.05
PRD-RUN-008492,JOB-02119,PRD-007,MCH-018,OPR-009,5,Inspection Station,2024-02-14,Afternoon (2PM-10PM),2024-02-14 17:12,2024-02-14 18:45,7.4,17.2,13.9,107.3,5,4,0.876,85.62,54.48
PRD-RUN-008493,JOB-02120,PRD-004,MCH-005,OPR-012,1,CNC Lathe,2025-01-15,Night (10PM-6AM),2025-01-15 02:32,2025-01-16 09:15,12.6,36.6,6.5,1849.1,50,42,0.876,2303.25,1074.85
PRD-RUN-008494,JOB-02120,PRD-004,MCH-012,OPR-016,2,Surface Grinder,2025-01-16,Morning (6AM-2PM),2025-01-16 12:45,2025-01-17 10:41,5.5,26.2,120.2,1435.7,50,42,0.881,1425.12,767.38
PRD-RUN-008495,JOB-02120,PRD-004,MCH-018,OPR-010,3,Inspection Station,2025-01-17,Morning (6AM-2PM),2025-01-17 12:32,2025-01-18 03:30,12.2,17.7,53.4,950.6,50,42,0.876,822.43,523.37
PRD-RUN-008496,JOB-02121,PRD-007,MCH-004,OPR-001,1,CNC Mill,2025-12-10,Night (10PM-6AM),2025-12-10 02:41,2025-12-10 04:54,11.8,60.3,9.8,142.2,2,1,0.876,187.57,77.23
PRD-RUN-008497,JOB-02121,PRD-007,MCH-009,OPR-001,2,Drill Press,2025-12-10,Night (10PM-6AM),2025-12-10 05:49,2025-12-10 06:45,5.4,25.6,23.5,80.1,2,1,0.876,42.45,33.02
PRD-RUN-008498,JOB-02121,PRD-007,MCH-009,OPR-011,3,Drill Press,2025-12-10,Morning (6AM-2PM),2025-12-10 07:54,2025-12-10 09:02,9.8,29.0,34.0,101.8,2,1,0.876,50.85,39.55
PRD-RUN-008499,JOB-02121,PRD-007,MCH-011,OPR-004,4,Surface Grinder,2025-12-10,Morning (6AM-2PM),2025-12-10 11:18,2025-12-10 12:40,11.2,35.5,68.6,150.8,2,1,0.977,89.05,47.95
PRD-RUN-008500,JOB-02121,PRD-007,MCH-017,OPR-015,5,Inspection Station,2025-12-10,Morning (6AM-2PM),2025-12-10 13:03,2025-12-10 13:52,9.5,19.7,2.5,51.4,2,1,0.876,44.82,28.52
PRD-RUN-008501,JOB-02122,PRD-006,MCH-006,OPR-012,1,CNC Lathe,2025-07-25,Morning (6AM-2PM),2025-07-25 06:14,2025-07-25 12:30,13.4,36.3,6.4,382.8,10,8,0.876,470.5,219.57
PRD-RUN-008502,JOB-02122,PRD-006,MCH-009,OPR-003,2,Drill Press,2025-07-25,Morning (6AM-2PM),2025-07-25 13:17,2025-07-25 16:06,3.0,16.6,12.0,181.0,10,10,1.0,126.75,98.58
PRD-RUN-008503,JOB-02122,PRD-006,MCH-011,OPR-009,3,Surface Grinder,2025-07-25,Afternoon (2PM-10PM),2025-07-25 16:30,2025-07-25 22:54,17.6,36.6,5.6,389.2,10,8,0.876,415.57,223.77
PRD-RUN-008504,JOB-02122,PRD-006,MCH-018,OPR-004,4,Inspection Station,2025-07-25,Night (10PM-6AM),2025-07-25 23:37,2025-07-26 02:55,13.9,18.4,15.2,213.1,10,8,0.908,181.41,115.44
