production_id,job_order_id,product_id,machine_id,operator_id,step_number,step_machine_type,date,shift,start_time,end_time,setup_time_min,cycle_time_min,queue_time_min,total_time_min,quantity_in,quantity_good,first_pass_yield,machine_cost,labor_cost
PRD-RUN-006598,JOB-01650,PRD-007,MCH-008,OPR-006,2,Drill Press,2024-10-24,Afternoon (2PM-10PM),2024-10-24 17:09,2024-10-25 00:12,5.5,23.4,31.8,505.3,20,17,0.85,355.73,247.04
PRD-RUN-006599,JOB-01650,PRD-007,MCH-009,OPR-003,3,Drill Press,2024-10-25,Night (10PM-6AM),2024-10-25 00:42,2024-10-25 07:28,13.3,22.0,16.7,470.0,20,18,0.943,340.46,236.42
PRD-RUN-006600,JOB-01650,PRD-007,MCH-012,OPR-012,4,Surface Grinder,2024-10-25,Morning (6AM-2PM),2024-10-25 08:16,2024-10-25 17:33,16.2,30.2,23.9,644.1,20,17,0.85,674.86,324.45
PRD-RUN-006601,JOB-01650,PRD-007,MCH-017,OPR-012,5,Inspection Station,2024-10-25,Afternoon (2PM-10PM),2024-10-25 18:25,2024-10-25 23:54,12.8,17.7,33.4,400.2,20,17,0.85,337.57,191.8
PRD-RUN-006602,JOB-01651,PRD-007,MCH-003,OPR-008,1,CNC Mill,2025-02-11,Morning (6AM-2PM),2025-02-11 06:59,2025-02-11 07:54,10.1,49.7,10.9,70.7,1,1,0.969,86.48,31.79
PRD-RUN-006603,JOB-01651,PRD-007,MCH-010,OPR-014,2,Drill Press,2025-02-11,Morning (6AM-2PM),2025-02-11 08:13,2025-02-11 08:41,10.6,19.7,6.9,37.2,1,1,0.885,23.69,16.45
PRD-RUN-006604,JOB-01651,PRD-007,MCH-009,OPR-001,3,Drill Press,2025-02-11,Morning (6AM-2PM),2025-02-11 09:03,2025-02-11 09:29,4.0,24.6,0.1,28.7,1,1,0.85,21.84,15.17
PRD-RUN-006605,JOB-01651,PRD-007,MCH-012,OPR-007,4,Surface Grinder,2025-02-11,Morning (6AM-2PM),2025-02-11 12:26,2025-02-11 13:15,15.2,38.1,165.2,218.5,1,1,0.904,59.7,28.7
PRD-RUN-006606,JOB-01651,PRD-007,MCH-018,OPR-010,5,Inspection Station,2025-02-11,Afternoon (2PM-10PM),2025-02-11 14:53,2025-02-11 15:20,9.1,19.6,75.2,103.9,1,1,0.85,27.31,15.52
PRD-RUN-006607,JOB-01652,PRD-002,MCH-006,OPR-016,1,CNC Lathe,2025-09-10,Night (10PM-6AM),2025-09-10 03:35,2025-09-10 05:01,13.8,40.0,27.5,121.3,2,1,0.85,119.28,49.7
PRD-RUN-006608,JOB-01652,PRD-002,MCH-012,OPR-013,2,Surface Grinder,2025-09-10,Night (10PM-6AM),2025-09-10 05:52,2025-09-10 06:39,5.0,23.4,43.2,95.0,2,1,0.918,56.78,27.3
PRD-RUN-006609,JOB-01652,PRD-002,MCH-014,OPR-004,3,Assembly Station,2025-09-10,Morning (6AM-2PM),2025-09-10 07:04,2025-09-10 09:47,8.1,87.0,2.8,184.9,2,1,0.85,122.08,95.38
PRD-RUN-006610,JOB-01652,PRD-002,MCH-018,OPR-012,4,Inspection Station,2025-09-10,Morning (6AM-2PM),2025-09-10 10:08,2025-09-10 10:55,12.0,19.7,5.2,56.6,2,1,0.85,48.46,27.53
PRD-RUN-006611,JOB-01653,PRD-003,MCH-003,OPR-003,1,CNC Mill,2024-05-16,Morning (6AM-2PM),2024-05-16 07:07,2024-05-16 15:47,8.6,57.2,74.2,654.8,10,9,0.911,824.43,303.1
PRD-RUN-006612,JOB-01653,PRD-003,MCH-010,OPR-016,2,Drill Press,2024-05-16,Afternoon (2PM-10PM),2024-05-16 16:06,2024-05-16 20:36,8.2,29.3,3.5,304.7,10,8,0.85,226.97,157.62
PRD-RUN-006613,JOB-01653,PRD-003,MCH-006,OPR-004,3,CNC Lathe,2024-05-16,Afternoon (2PM-10PM),2024-05-16 21:16,2024-05-17 03:52,13.9,42.8,15.5,457.4,10,8,0.852,554.25,230.94
PRD-RUN-006614,JOB-01653,PRD-003,MCH-018,OPR-003,4,Inspection Station,2024-05-17,Night (10PM-6AM),2024-05-17 04:43,2024-05-17 07:35,10.2,18.1,29.5,220.7,10,9,0.944,176.79,100.45
PRD-RUN-006615,JOB-01654,PRD-004,MCH-006,OPR-001,1,CNC Lathe,2025-07-09,Night (10PM-6AM),2025-07-09 04:23,2025-07-09 11:52,7.3,49.4,42.6,543.9,10,8,0.85,627.63,261.51
PRD-RUN-006616,JOB-01654,PRD-004,MCH-012,OPR-001,2,Surface Grinder,2025-07-09,Morning (6AM-2PM),2025-07-09 13:31,2025-07-09 20:49,11.0,47.8,74.3,563.3,10,8,0.85,531.44,255.5
PRD-RUN-006617,JOB-01654,PRD-004,MCH-017,OPR-006,3,Inspection Station,2025-07-09,Night (10PM-6AM),2025-07-09 22:03,2025-07-10 01:20,10.6,20.9,66.0,285.6,10,8,0.85,202.87,115.27
PRD-RUN-006618,JOB-01655,PRD-005,MCH-001,OPR-004,1,CNC Mill,2025-08-28,Morning (6AM-2PM),2025-08-28 07:27,2025-08-28 11:04,11.0,46.0,26.3,267.3,5,4,0.901,343.52,126.29
PRD-RUN-006619,JOB-01655,PRD-005,MCH-009,OPR-003,2,Drill Press,2025-08-28,Morning (6AM-2PM),2025-08-28 12:14,2025-08-28 14:16,13.6,24.4,46.7,182.3,5,4,0.957,102.98,71.52
PRD-RUN-006620,JOB-01655,PRD-005,MCH-015,OPR-004,3,Assembly Station,2025-08-28,Afternoon (2PM-10PM),2025-08-28 14:41,2025-08-28 19:43,12.9,64.6,13.5,349.4,5,4,0.912,225.04,175.82
PRD-RUN-006621,JOB-01655,PRD-005,MCH-017,OPR-010,4,Inspection Station,2025-08-28,Afternoon (2PM-10PM),2025-08-28 20:34,2025-08-28 22:14,8.9,20.3,26.3,136.7,5,4,0.85,102.05,57.98
PRD-RUN-006622,JOB-01656,PRD-007,MCH-003,OPR-016,1,CNC Mill,2024-09-23,Morning (6AM-2PM),2024-09-23 08:37,2024-09-23 09:43,11.2,61.2,75.8,148.2,1,1,0.85,104.41,38.38
PRD-RUN-006623,JOB-01656,PRD-007,MCH-009,OPR-002,2,Drill Press,2024-09-23,Morning (6AM-2PM),2024-09-23 10:08,2024-09-23 10:40,10.3,23.5,0.4,34.2,1,1,0.85,26.3,18.26
PRD-RUN-006624,JOB-01656,PRD-007,MCH-010,OPR-009,3,Drill Press,2024-09-23,Morning (6AM-2PM),2024-09-23 11:01,2024-09-23 11:39,13.8,26.9,4.3,45.0,1,1,0.85,31.75,22.05
PRD-RUN-006625,JOB-01656,PRD-007,MCH-011,OPR-016,4,Surface Grinder,2024-09-23,Morning (6AM-2PM),2024-09-23 12:36,2024-09-23 13:16,3.0,41.7,34.6,79.3,1,1,0.863,48.78,23.45
PRD-RUN-006626,JOB-01656,PRD-007,MCH-018,OPR-010,5,Inspection Station,2024-09-23,Afternoon (2PM-10PM),2024-09-23 14:48,2024-09-23 15:14,7.6,21.2,81.8,110.6,1,1,0.85,27.2,15.46
PRD-RUN-006627,JOB-01657,PRD-007,MCH-001,OPR-005,1,CNC Mill,2025-05-02,Night (10PM-6AM),2025-05-02 05:49,2025-05-02 10:11,10.1,56.2,17.0,308.1,5,4,0.897,414.28,152.31
PRD-RUN-006628,JOB-01657,PRD-007,MCH-010,OPR-005,2,Drill Press,2025-05-02,Morning (6AM-2PM),2025-05-02 10:33,2025-05-02 12:13,8.7,20.4,15.9,126.6,5,4,0.99,83.74,58.16
PRD-RUN-006629,JOB-01657,PRD-007,MCH-010,OPR-013,3,Drill Press,2025-05-02,Morning (6AM-2PM),2025-05-02 12:58,2025-05-02 14:48,11.5,22.0,38.3,159.8,5,4,0.892,91.97,63.88
PRD-RUN-006630,JOB-01657,PRD-007,MCH-012,OPR-008,4,Surface Grinder,2025-05-02,Afternoon (2PM-10PM),2025-05-02 15:13,2025-05-02 17:03,10.5,22.2,10.8,132.3,5,4,0.868,132.85,63.88
PRD-RUN-006631,JOB-01657,PRD-007,MCH-017,OPR-001,5,Inspection Station,2025-05-02,Afternoon (2PM-10PM),2025-05-02 17:30,2025-05-02 19:08,8.5,20.2,10.0,119.5,5,4,0.85,101.12,57.46
PRD-RUN-006632,JOB-01658,PRD-004,MCH-005,OPR-014,1,CNC Lathe,2024-08-08,Night (10PM-6AM),2024-08-08 01:47,2024-08-08 16:16,9.5,48.2,6.4,979.9,20,18,0.91,1217.31,507.21
PRD-RUN-006633,JOB-01658,PRD-004,MCH-012,OPR-001,2,Surface Grinder,2024-08-08,Afternoon (2PM-10PM),2024-08-08 16:44,2024-08-09 08:09,14.7,51.0,2.6,1037.3,20,17,0.85,1121.97,539.41
PRD-RUN-006634,JOB-01658,PRD-004,MCH-018,OPR-006,3,Inspection Station,2024-08-09,Morning (6AM-2PM),2024-08-09 08:46,2024-08-09 15:17,10.5,21.3,25.0,461.5,20,17,0.85,400.92,227.79
PRD-RUN-006635,JOB-01659,PRD-002,MCH-005,OPR-007,1,CNC Lathe,2025-09-17,Night (10PM-6AM),2025-09-17 03:20,2025-09-17 04:13,14.4,42.9,4.1,61.4,1,1,0.924,73.79,30.74
PRD-RUN-006636,JOB-01659,PRD-002,MCH-012,OPR-013,2,Surface Grinder,2025-09-17,Night (10PM-6AM),2025-09-17 04:48,2025-09-17 05:19,9.5,23.4,5.9,38.8,1,1,0.862,36.88,17.73
PRD-RUN-006637,JOB-01659,PRD-002,MCH-016,OPR-015,3,Assembly Station,2025-09-17,Night (10PM-6AM),2025-09-17 05:43,2025-09-17 06:48,4.6,66.9,3.5,75.0,1,1,0.85,48.01,37.51
PRD-RUN-006638,JOB-01659,PRD-002,MCH-017,OPR-013,4,Inspection Station,2025-09-17,Morning (6AM-2PM),2025-09-17 07:02,2025-09-17 07:27,11.5,15.2,8.4,35.1,1,1,0.86,25.77,14.64
PRD-RUN-006639,JOB-01660,PRD-008,MCH-004,OPR-014,1,CNC Mill,2024-07-01,Morning (6AM-2PM),2024-07-01 07:09,2024-07-01 11:07,3.0,52.5,31.1,296.6,5,4,0.904,376.84,138.54
PRD-RUN-006640,JOB-01660,PRD-008,MCH-009,OPR-003,2,Drill Press,2024-07-01,Morning (6AM-2PM),2024-07-01 12:16,2024-07-01 13:35,4.0,16.7,52.7,140.2,5,4,0.942,65.95,45.79
PRD-RUN-006641,JOB-01660,PRD-008,MCH-013,OPR-005,3,Assembly Station,2024-07-01,Morning (6AM-2PM),2024-07-01 13:57,2024-07-01 19:12,10.2,68.2,12.7,363.9,5,4,0.902,234.98,183.58
PRD-RUN-006642,JOB-01660,PRD-008,MCH-018,OPR-013,4,Inspection Station,2024-07-01,Afternoon (2PM-10PM),2024-07-01 19:19,2024-07-01 20:47,10.3,17.5,0.2,98.0,5,4,0.882,90.65,51.51
PRD-RUN-006643,JOB-01661,PRD-004,MCH-005,OPR-009,1,CNC Lathe,2025-02-26,Night (10PM-6AM),2025-02-26 03:57,2025-02-27 11:50,3.6,42.8,4.9,2148.5,50,42,0.85,2679.04,1116.27
PRD-RUN-006644,JOB-01661,PRD-004,MCH-011,OPR-002,2,Surface Grinder,2025-02-27,Morning (6AM-2PM),2025-02-27 12:19,2025-02-28 17:34,9.6,39.1,10.1,1974.7,50,42,0.85,2128.92,1023.52
PRD-RUN-006645,JOB-01661,PRD-004,MCH-017,OPR-005,3,Inspection Station,2025-02-28,Afternoon (2PM-10PM),2025-02-28 18:07,2025-03-01 08:38,6.9,19.4,9.4,986.3,50,43,0.874,895.15,508.61
PRD-RUN-006646,JOB-01662,PRD-002,MCH-005,OPR-008,1,CNC Lathe,2024-06-03,Morning (6AM-2PM),2024-06-03 07:34,2024-06-03 08:16,10.1,35.7,63.0,108.8,1,1,0.936,58.8,24.5
PRD-RUN-006647,JOB-01662,PRD-002,MCH-012,OPR-002,2,Surface Grinder,2024-06-03,Morning (6AM-2PM),2024-06-03 09:24,2024-06-03 10:11,9.2,41.9,45.3,96.4,1,1,0.85,56.54,27.18
PRD-RUN-006648,JOB-01662,PRD-002,MCH-013,OPR-007,3,Assembly Station,2024-06-03,Morning (6AM-2PM),2024-06-03 10:50,2024-06-03 12:15,5.7,88.9,23.4,118.0,1,1,0.85,63.54,49.64
PRD-RUN-006649,JOB-01662,PRD-002,MCH-018,OPR-014,4,Inspection Station,2024-06-03,Afternoon (2PM-10PM),2024-06-03 14:41,2024-06-03 15:06,7.4,20.3,123.9,151.6,1,1,0.857,26.19,14.88
PRD-RUN-006650,JOB-01663,PRD-007,MCH-002,OPR-014,1,CNC Mill,2024-12-27,Night (10PM-6AM),2024-12-27 02:27,2024-12-27 09:33,12.0,46.4,17.8,493.8,10,8,0.877,675.92,248.5
PRD-RUN-006651,JOB-01663,PRD-007,MCH-009,OPR-012,2,Drill Press,2024-12-27,Morning (6AM-2PM),2024-12-27 10:13,2024-12-27 13:50,10.7,23.1,28.3,270.0,10,8,0.85,182.02,126.41
PRD-RUN-006652,JOB-01663,PRD-007,MCH-010,OPR-001,3,Drill Press,2024-12-27,Afternoon (2PM-10PM),2024-12-27 14:02,2024-12-27 18:20,4.1,28.4,0.1,288.2,10,8,0.85,216.81,150.56
PRD-RUN-006653,JOB-01663,PRD-007,MCH-011,OPR-016,4,Surface Grinder,2024-12-27,Afternoon (2PM-10PM),2024-12-27 20:25,2024-12-28 02:50,10.4,42.0,96.6,527.0,10,8,0.85,467.62,224.82
PRD-RUN-006654,JOB-01663,PRD-007,MCH-018,OPR-003,5,Inspection Station,2024-12-28,Night (10PM-6AM),2024-12-28 03:29,2024-12-28 06:13,13.7,16.8,14.4,196.1,10,9,0.982,168.07,95.49
PRD-RUN-006655,JOB-01664,PRD-005,MCH-003,OPR-005,1,CNC Mill,2025-12-22,Morning (6AM-2PM),2025-12-22 06:04,2025-12-22 10:58,10.2,63.7,94.0,422.7,5,4,0.915,467.59,171.91
PRD-RUN-006656,JOB-01664,PRD-005,MCH-010,OPR-010,2,Drill Press,2025-12-22,Morning (6AM-2PM),2025-12-22 11:08,2025-12-22 13:22,3.0,29.2,2.1,151.1,5,4,0.85,112.13,77.88
PRD-RUN-006657,JOB-01664,PRD-005,MCH-015,OPR-013,3,Assembly Station,2025-12-22,Morning (6AM-2PM),2025-12-22 13:51,2025-12-22 20:15,5.9,84.8,11.4,441.3,5,4,0.885,287.02,224.23
PRD-RUN-006658,JOB-01664,PRD-005,MCH-017,OPR-009,4,Inspection Station,2025-12-22,Afternoon (2PM-10PM),2025-12-22 21:57,2025-12-22 23:31,11.2,18.4,77.1,180.3,5,4,0.85,95.68,54.37
PRD-RUN-006659,JOB-01665,PRD-002,MCH-006,OPR-001,1,CNC Lathe,2025-10-23,Morning (6AM-2PM),2025-10-23 07:31,2025-10-23 22:58,9.1,51.4,99.6,1136.7,20,17,0.85,1297.95,540.81
PRD-RUN-006660,JOB-01665,PRD-002,MCH-011,OPR-007,2,Surface Grinder,2025-10-24,Night (10PM-6AM),2025-10-24 01:48,2025-10-24 11:39,12.8,32.4,154.1,814.9,20,18,0.901,716.83,344.63
PRD-RUN-006661,JOB-01665,PRD-002,MCH-014,OPR-012,3,Assembly Station,2025-10-24,Morning (6AM-2PM),2025-10-24 11:56,2025-10-25 12:45,9.3,82.9,7.6,1674.9,20,17,0.85,1112.01,868.76
PRD-RUN-006662,JOB-01665,PRD-002,MCH-017,OPR-015,4,Inspection Station,2025-10-25,Morning (6AM-2PM),2025-10-25 13:27,2025-10-25 19:51,7.5,21.1,14.1,443.6,20,17,0.85,393.72,223.71
PRD-RUN-006663,JOB-01666,PRD-003,MCH-003,OPR-013,1,CNC Mill,2024-03-05,Morning (6AM-2PM),2024-03-05 06:48,2024-03-05 13:24,5.7,43.7,20.0,462.7,10,9,0.94,627.84,230.82
PRD-RUN-006664,JOB-01666,PRD-003,MCH-009,OPR-014,2,Drill Press,2024-03-05,Afternoon (2PM-10PM),2024-03-05 14:26,2024-03-05 18:01,6.5,23.3,44.4,283.9,10,8,0.891,180.19,125.12
PRD-RUN-006665,JOB-01666,PRD-003,MCH-006,OPR-005,3,CNC Lathe,2024-03-05,Afternoon (2PM-10PM),2024-03-05 19:06,2024-03-06 00:18,9.3,33.8,42.3,389.6,10,9,0.939,435.81,181.59
PRD-RUN-006666,JOB-01666,PRD-003,MCH-018,OPR-002,4,Inspection Station,2024-03-06,Night (10PM-6AM),2024-03-06 01:00,2024-03-06 04:15,12.0,20.5,12.5,229.5,10,8,0.85,200.2,113.75
PRD-RUN-006667,JOB-01667,PRD-007,MCH-001,OPR-013,1,CNC Mill,2025-02-28,Morning (6AM-2PM),2025-02-28 06:11,2025-03-01 01:52,12.6,65.4,45.3,1365.9,20,18,0.92,1873.22,688.68
PRD-RUN-006668,JOB-01667,PRD-007,MCH-008,OPR-016,2,Drill Press,2025-03-01,Night (10PM-6AM),2025-03-01 02:50,2025-03-01 10:01,11.0,23.5,31.0,512.0,20,17,0.85,362.04,251.42
PRD-RUN-006669,JOB-01667,PRD-007,MCH-008,OPR-013,3,Drill Press,2025-03-01,Morning (6AM-2PM),2025-03-01 10:40,2025-03-01 19:27,8.9,29.0,28.3,617.2,20,17,0.897,442.59,307.36
PRD-RUN-006670,JOB-01667,PRD-007,MCH-011,OPR-003,4,Surface Grinder,2025-03-01,Afternoon (2PM-10PM),2025-03-01 20:35,2025-03-02 07:02,11.2,34.5,61.7,762.9,20,18,0.939,761.01,365.87
PRD-RUN-006671,JOB-01667,PRD-007,MCH-018,OPR-013,5,Inspection Station,2025-03-02,Morning (6AM-2PM),2025-03-02 08:44,2025-03-02 14:17,13.1,17.9,75.1,446.2,20,17,0.85,341.98,194.31
PRD-RUN-006672,JOB-01668,PRD-008,MCH-003,OPR-012,1,CNC Mill,2025-10-06,Morning (6AM-2PM),2025-10-06 07:50,2025-10-06 09:57,8.4,66.3,4.7,145.7,2,1,0.85,201.19,73.97
PRD-RUN-006673,JOB-01668,PRD-008,MCH-010,OPR-006,2,Drill Press,2025-10-06,Morning (6AM-2PM),2025-10-06 10:57,2025-10-06 12:00,9.7,29.8,51.7,121.0,2,1,0.85,52.83,36.69
PRD-RUN-006674,JOB-01668,PRD-008,MCH-014,OPR-016,3,Assembly Station,2025-10-06,Morning (6AM-2PM),2025-10-06 12:47,2025-10-06 14:50,10.3,63.2,20.5,157.2,2,1,0.85,91.92,71.81
PRD-RUN-006675,JOB-01668,PRD-008,MCH-018,OPR-013,4,Inspection Station,2025-10-06,Afternoon (2PM-10PM),2025-10-06 16:04,2025-10-06 16:44,9.7,17.0,55.5,99.2,2,1,0.915,41.17,23.39
PRD-RUN-006676,JOB-01669,PRD-006,MCH-006,OPR-003,1,CNC Lathe,2024-09-24,Morning (6AM-2PM),2024-09-24 07:18,2024-09-24 13:41,8.4,42.0,49.0,477.4,10,9,0.955,536.76,223.65
PRD-RUN-006677,JOB-01669,PRD-006,MCH-009,OPR-002,2,Drill Press,2024-09-24,Afternoon (2PM-10PM),2024-09-24 15:15,2024-09-24 19:03,11.0,24.3,71.0,325.0,10,8,0.85,191.52,133.0
PRD-RUN-006678,JOB-01669,PRD-006,MCH-011,OPR-007,3,Surface Grinder,2024-09-24,Afternoon (2PM-10PM),2024-09-24 19:46,2024-09-25 01:16,11.0,35.7,32.1,400.1,10,8,0.867,400.4,192.5
PRD-RUN-006679,JOB-01669,PRD-006,MCH-018,OPR-001,4,Inspection Station,2024-09-25,Night (10PM-6AM),2024-09-25 03:27,2024-09-25 06:24,6.5,19.2,118.2,316.7,10,8,0.85,182.24,103.54
PRD-RUN-006680,JOB-01670,PRD-003,MCH-002,OPR-011,1,CNC Mill,2025-01-06,Night (10PM-6AM),2025-01-06 02:54,2025-01-06 19:40,7.2,55.9,29.6,1154.8,20,17,0.85,1594.91,586.37
PRD-RUN-006681,JOB-01670,PRD-003,MCH-009,OPR-003,2,Drill Press,2025-01-06,Afternoon (2PM-10PM),2025-01-06 20:10,2025-01-07 03:28,6.2,24.2,3.1,493.3,20,18,0.935,368.09,255.62
PRD-RUN-006682,JOB-01670,PRD-003,MCH-007,OPR-007,3,CNC Lathe,2025-01-07,Night (10PM-6AM),2025-01-07 03:59,2025-01-07 17:33,11.9,44.9,6.1,916.0,20,17,0.891,1139.47,474.77
PRD-RUN-006683,JOB-01670,PRD-003,MCH-018,OPR-010,4,Inspection Station,2025-01-07,Afternoon (2PM-10PM),2025-01-07 17:56,2025-01-07 23:32,6.2,18.5,14.4,390.6,20,17,0.85,345.16,196.12
PRD-RUN-006684,JOB-01671,PRD-007,MCH-003,OPR-013,1,CNC Mill,2024-01-08,Morning (6AM-2PM),2024-01-08 07:05,2024-01-08 08:55,7.6,57.2,2.6,124.6,2,1,0.916,174.22,64.05
PRD-RUN-006685,JOB-01671,PRD-007,MCH-009,OPR-005,2,Drill Press,2024-01-08,Morning (6AM-2PM),2024-01-08 10:15,2024-01-08 10:58,9.4,18.6,62.0,108.6,2,1,0.927,35.78,24.85
PRD-RUN-006686,JOB-01671,PRD-007,MCH-008,OPR-008,3,Drill Press,2024-01-08,Afternoon (2PM-10PM),2024-01-08 15:06,2024-01-08 15:55,9.6,22.4,220.2,274.6,2,1,0.883,41.66,28.93
PRD-RUN-006687,JOB-01671,PRD-007,MCH-011,OPR-010,4,Surface Grinder,2024-01-08,Afternoon (2PM-10PM),2024-01-08 16:21,2024-01-08 17:50,9.6,44.6,5.5,104.3,2,1,0.85,108.23,52.03
PRD-RUN-006688,JOB-01671,PRD-007,MCH-018,OPR-008,5,Inspection Station,2024-01-08,Afternoon (2PM-10PM),2024-01-08 18:27,2024-01-08 19:06,6.7,18.1,11.0,53.9,2,1,0.868,40.14,22.81
PRD-RUN-006689,JOB-01672,PRD-002,MCH-005,OPR-003,1,CNC Lathe,2025-11-13,Night (10PM-6AM),2025-11-13 02:07,2025-11-13 03:38,10.1,44.8,1.9,101.6,2,1,0.958,126.13,52.56
PRD-RUN-006690,JOB-01672,PRD-002,MCH-012,OPR-012,2,Surface Grinder,2025-11-13,Night (10PM-6AM),2025-11-13 04:31,2025-11-13 06:03,11.8,44.6,25.3,126.3,2,1,0.876,110.9,53.32
PRD-RUN-006691,JOB-01672,PRD-002,MCH-015,OPR-013,3,Assembly Station,2025-11-13,Morning (6AM-2PM),2025-11-13 06:30,2025-11-13 08:30,11.8,60.4,8.3,140.9,2,1,0.877,89.3,69.77
PRD-RUN-006692,JOB-01672,PRD-002,MCH-017,OPR-012,4,Inspection Station,2025-11-13,Morning (6AM-2PM),2025-11-13 09:18,2025-11-13 10:00,8.3,18.7,41.1,86.8,2,1,0.85,42.82,24.33
PRD-RUN-006693,JOB-01673,PRD-007,MCH-004,OPR-010,1,CNC Mill,2025-11-27,Morning (6AM-2PM),2025-11-27 08:46,2025-11-27 10:04,8.1,78.8,46.6,133.5,1,1,0.85,124.56,45.79
PRD-RUN-006694,JOB-01673,PRD-007,MCH-010,OPR-007,2,Drill Press,2025-11-27,Morning (6AM-2PM),2025-11-27 10:23,2025-11-27 10:53,11.9,19.7,5.9,37.5,1,1,0.976,24.77,17.21
PRD-RUN-006695,JOB-01673,PRD-007,MCH-008,OPR-012,3,Drill Press,2025-11-27,Morning (6AM-2PM),2025-11-27 11:17,2025-11-27 11:49,11.4,23.6,12.6,47.6,1,1,0.854,27.31,18.96
PRD-RUN-006696,JOB-01673,PRD-007,MCH-011,OPR-004,4,Surface Grinder,2025-11-27,Morning (6AM-2PM),2025-11-27 12:06,2025-11-27 12:42,11.0,28.4,2.2,41.6,1,1,0.883,44.16,21.23
PRD-RUN-006697,JOB-01673,PRD-007,MCH-018,OPR-015,5,Inspection Station,2025-11-27,Morning (6AM-2PM),2025-11-27 13:05,2025-11-27 13:30,5.5,21.7,15.8,43.0,1,1,0.85,25.56,14.52
PRD-RUN-006698,JOB-01674,PRD-006,MCH-007,OPR-015,1,CNC Lathe,2025-07-18,Morning (6AM-2PM),2025-07-18 06:27,2025-07-19 20:06,8.8,50.4,67.2,2596.0,50,42,0.85,3162.32,1317.63
PRD-RUN-006699,JOB-01674,PRD-006,MCH-010,OPR-011,2,Drill Press,2025-07-19,Afternoon (2PM-10PM),2025-07-19 20:30,2025-07-20 16:59,8.8,27.3,14.6,1388.4,50,42,0.85,1032.19,716.8
PRD-RUN-006700,JOB-01674,PRD-006,MCH-011,OPR-003,3,Surface Grinder,2025-07-20,Afternoon (2PM-10PM),2025-07-20 21:44,2025-07-21 23:38,14.4,34.5,267.5,2006.9,50,48,0.975,1886.0,906.73
PRD-RUN-006701,JOB-01674,PRD-006,MCH-017,OPR-001,4,Inspection Station,2025-07-22,Night (10PM-6AM),2025-07-22 00:03,2025-07-22 14:43,9.6,19.5,18.9,1003.5,50,42,0.85,903.06,513.1
PRD-RUN-006702,JOB-01675,PRD-002,MCH-006,OPR-001,1,CNC Lathe,2024-01-19,Night (10PM-6AM),2024-01-19 01:45,2024-01-19 09:08,9.2,48.6,15.6,510.8,10,8,0.85,620.48,258.53
PRD-RUN-006703,JOB-01675,PRD-002,MCH-012,OPR-010,2,Surface Grinder,2024-01-19,Morning (6AM-2PM),2024-01-19 09:56,2024-01-19 16:04,11.1,40.0,31.0,442.1,10,8,0.85,446.63,214.73
PRD-RUN-006704,JOB-01675,PRD-002,MCH-014,OPR-015,3,Assembly Station,2024-01-19,Afternoon (2PM-10PM),2024-01-19 17:31,2024-01-20 04:49,6.1,75.3,63.6,822.7,10,8,0.85,506.32,395.56
PRD-RUN-006705,JOB-01675,PRD-002,MCH-018,OPR-014,4,Inspection Station,2024-01-20,Night (10PM-6AM),2024-01-20 05:24,2024-01-20 08:35,8.6,20.4,10.1,222.7,10,8,0.85,195.69,111.18
PRD-RUN-006706,JOB-01676,PRD-002,MCH-006,OPR-004,1,CNC Lathe,2024-09-25,Morning (6AM-2PM),2024-09-25 07:27,2024-09-25 13:39,3.2,41.3,39.7,455.9,10,9,0.944,521.08,217.12
PRD-RUN-006707,JOB-01676,PRD-002,MCH-011,OPR-002,2,Surface Grinder,2024-09-25,Afternoon (2PM-10PM),2024-09-25 15:25,2024-09-25 21:16,8.6,38.3,90.4,482.0,10,8,0.85,425.4,204.52
PRD-RUN-006708,JOB-01676,PRD-002,MCH-015,OPR-002,3,Assembly Station,2024-09-25,Afternoon (2PM-10PM),2024-09-25 21:45,2024-09-26 10:40,5.9,86.1,6.6,873.5,10,8,0.85,578.59,452.02
PRD-RUN-006709,JOB-01676,PRD-002,MCH-017,OPR-004,4,Inspection Station,2024-09-26,Morning (6AM-2PM),2024-09-26 11:54,2024-09-26 14:30,9.6,16.4,49.1,222.7,10,8,0.873,159.75,90.77
PRD-RUN-006710,JOB-01677,PRD-004,MCH-007,OPR-016,1,CNC Lathe,2024-07-25,Night (10PM-6AM),2024-07-25 03:00,2024-07-25 08:53,10.9,38.3,0.7,394.6,10,8,0.85,494.05,205.86
PRD-RUN-006711,JOB-01677,PRD-004,MCH-011,OPR-003,2,Surface Grinder,2024-07-25,Morning (6AM-2PM),2024-07-25 09:48,2024-07-25 15:46,16.3,38.3,44.0,443.3,10,10,1.0,434.74,209.01
PRD-RUN-006712,JOB-01677,PRD-004,MCH-018,OPR-007,3,Inspection Station,2024-07-25,Afternoon (2PM-10PM),2024-07-25 16:36,2024-07-25 19:19,8.2,17.4,28.0,210.2,10,8,0.897,167.55,95.2
PRD-RUN-006713,JOB-01678,PRD-007,MCH-001,OPR-011,1,CNC Mill,2024-09-30,Night (10PM-6AM),2024-09-30 03:47,2024-09-30 14:20,13.6,69.4,26.3,733.9,10,8,0.85,1005.31,369.6
PRD-RUN-006714,JOB-01678,PRD-007,MCH-008,OPR-003,2,Drill Press,2024-09-30,Afternoon (2PM-10PM),2024-09-30 15:21,2024-09-30 18:51,13.9,22.1,47.0,281.9,10,9,0.958,177.16,123.03
